t,x,y,vx,vy,v,
6.750,-0.172,3.580E-2,1.091,-0.419,1.169
6.767,-0.155,2.853E-2,1.107,-0.419,1.184
6.783,-0.135,2.181E-2,1.057,-0.285,1.095
6.800,-0.120,1.902E-2,1.208,-0.369,1.263
6.817,-9.453E-2,9.509E-3,1.644,-0.419,1.697
6.834,-6.488E-2,5.034E-3,1.426,-0.218,1.443
6.850,-4.698E-2,2.237E-3,1.326,-0.201,1.341
6.867,-2.070E-2,-1.678E-3,1.561,-0.151,1.568
6.884,5.034E-3,-2.797E-3,1.527,0.000,1.527
6.900,3.020E-2,-1.678E-3,1.644,6.712E-2,1.646
6.917,5.985E-2,-5.593E-4,1.644,0.151,1.651
6.934,8.502E-2,3.356E-3,1.410,0.201,1.424
6.950,0.107,6.153E-3,1.477,0.252,1.498
6.967,0.134,1.175E-2,1.577,0.369,1.620
6.984,0.159,1.846E-2,1.292,0.369,1.344
7.000,0.177,2.405E-2,1.141,0.336,1.189
7.017,0.197,2.964E-2,1.309,0.470,1.391
7.034,0.221,3.971E-2,1.158,0.419,1.231
7.050,0.236,4.363E-2,1.024,0.319,1.072
7.067,0.255,5.034E-2,1.074,0.436,1.159
7.084,0.272,5.817E-2,0.956,0.470,1.066
7.100,0.287,6.600E-2,0.778,0.473,0.910
7.117,0.298,7.383E-2,0.604,0.419,0.735
7.134,0.307,7.998E-2,0.666,0.416,0.786
7.150,0.320,8.781E-2,0.637,0.419,0.763
7.167,0.328,9.397E-2,0.369,0.201,0.420
7.184,0.332,9.453E-2,0.302,0.151,0.338
7.200,0.338,9.900E-2,0.268,0.235,0.357
7.217,0.341,0.102,0.151,0.117,0.191
7.234,0.343,0.103,0.151,5.034E-2,0.159
7.250,0.346,0.104,,,
